Time,Voltage,Absorbance,rolling_mean,diff,rolling_std,Leak_Type
0.116,3.088245227302128,0.0,0.02412988595405123,-0.029388257656084656,0.03313599532208658,0
0.12,2.8800290597253198,0.06355139135824737,0.03445980608029285,0.06355139135824737,0.03627316249764041,0
0.124,3.131933173027036,0.0,0.03445980608029285,-0.06355139135824737,0.03627316249764041,0
0.128,2.970837616163397,0.03250783694050568,0.025089497190967543,0.03250783694050568,0.02651317666605702,0
0.132,3.021813531284109,0.015494617435309586,0.02231076914681253,-0.017013219505196093,0.026677564899997976,0
0.136,2.9706614089821493,0.03256715098921761,0.02882419934465605,0.01707253355390802,0.02367524529882621,0
0.14,3.3755689004439744,0.0,0.016113921073006573,-0.03256715098921761,0.01627244368431012,0
0.144,3.067715957918241,0.00041847858343224817,0.016197616789693024,0.00041847858343224817,0.016169594394786692,0
0.148,2.895420696722276,0.05822135678612832,0.02134032075881755,0.05780287820269607,0.02456398559333075,0
0.152,3.205662910497026,0.0,0.01824139727175563,-0.05822135678612832,0.026394970930874645,0
0.156,2.8685037977547814,0.06756120662722052,0.02524020839935622,0.06756120662722052,0.03452925408640392,0
0.16,3.1044054931757845,0.0,0.02524020839935622,-0.06756120662722052,0.03452925408640392,0
0.164,2.746597429559837,0.11098892838657294,0.04735429835998436,0.11098892838657294,0.04759369019500213,0
0.168,2.8507923019317594,0.07375481931425783,0.050460990865610254,-0.037234109072315114,0.04896752556978097,0
0.172,3.102425103918405,0.0,0.050460990865610254,-0.07375481931425783,0.04896752556978097,0
0.176,3.1917899856992427,0.0,0.03694874954016615,0.0,0.05227873643645425,0
0.17999999,3.098218766396345,0.0,0.03694874954016615,0.0,0.05227873643645425,0
0.18399999,3.05086103340594,0.005927918824395078,0.01593654762773058,0.005927918824395078,0.032423162408272324,0
0.18799999,3.020260890227767,0.016008560489367343,0.004387295862752484,0.010080641664972266,0.006985205895206849,0
0.19199999,2.8259868715893743,0.0824941369666011,0.020886123256072704,0.06648557647723376,0.03505547796370558,0
0.19599999,2.9511687056148737,0.039150512346164734,0.02871622572530565,-0.043343624620436366,0.03356468151877938,0
0.19999999,2.9939376027916347,0.024762330608291052,0.03366869184696386,-0.014388181737873682,0.029894516408060293,0
0.20399999,3.2443681673261207,0.0,0.03248310808208484,-0.024762330608291052,0.031351757221747364,0
0.20799999,3.1266400177787963,0.0,0.029281395984211377,0.0,0.034147538396145406,0
0.21199999,2.779041374365149,0.09924573676742438,0.032631715944376034,0.09924573676742438,0.04083964823935856,0
0.21599999,3.123416854950141,0.0,0.024801613475143085,-0.09924573676742438,0.04297467023960511,0
0.21999999,3.0064044237313077,0.020606954523583167,0.02397053825820151,0.020606954523583167,0.04301578000951048,0
0.22399999,2.958250869949517,0.03675360427938496,0.0313212591140785,0.016146649755801795,0.04098805895109975,0
0.22799999,3.170869587658743,0.0,0.0313212591140785,-0.03675360427938496,0.04098805895109975,0
0.23199999,3.2400579212118314,0.0,0.011472111760593626,0.0,0.016713970660983724,0
0.23599999,3.223604219654172,0.0,0.011472111760593626,0.0,0.016713970660983724,0
0.23999999,2.9314721086682645,0.04584705261574615,0.01652013137902622,0.04584705261574615,0.022848446102389477,0
0.24399999,3.01892295798455,0.016451644289673262,0.01245973938108388,-0.029395408326072885,0.019977382875155804,0
0.24799999,3.1246014661815873,0.0,0.01245973938108388,-0.016451644289673262,0.019977382875155804,0
0.25199999,3.230907945975189,0.0,0.01245973938108388,0.0,0.019977382875155804,0
0.25599999,2.990879250755527,0.025784367665453226,0.017616612914174528,0.025784367665453226,0.019272501112030722,0
0.25999999,3.0393092688504697,0.009721500230448835,0.010391502437115065,-0.01606286743500439,0.011068888471397954,0
0.26399999,2.887397729289005,0.060996118844984674,0.019300397348177345,0.05127461861453584,0.02557997755961548,0
0.26799999,2.872568907026689,0.06614505666350487,0.03252940868087832,0.005148937818520195,0.029850561435966493,0
0.27199999,3.2040097606950426,0.0,0.03252940868087832,-0.06614505666350487,0.029850561435966493,0
0.27599999,3.2937226047141857,0.0,0.027372535147787674,0.0,0.03333138235888223,0
0.27999999,3.0580613299392447,0.0035706127598162892,0.026142357653661165,0.0035706127598162892,0.034246642142663576,0
0.28399999,3.235525928152184,0.0,0.013943133884664232,-0.0035706127598162892,0.029222691884349374,0
0.28799999,3.1296129441328593,0.0,0.0007141225519632578,0.0,0.0015968265704557566,0
0.29199999,2.9634982404901544,0.034981367118979353,0.007710395975759128,0.034981367118979353,0.015323138471592253,0
0.29599999,3.1295732749088883,0.0,0.007710395975759128,-0.034981367118979353,0.015323138471592253,0
0.29999999,3.323719033466885,0.0,0.006996273423795871,0.0,0.01564414296478278,0
0.30399999,3.064031703546858,0.0016201767021919063,0.007320308764234252,0.0016201767021919063,0.015478908359769058,0
0.30799999,3.328109203209311,0.0,0.007320308764234252,-0.0016201767021919063,0.015478908359769056,0
0.31199999,2.637685057825192,0.15145011519246157,0.0306140583789307,0.15145011519246157,0.06755305232225506,0
0.31599999,3.205556913221912,0.0,0.030614058378930692,-0.15145011519246157,0.06755305232225506,0
0.31999999,3.084305766259298,0.0,0.030614058378930692,0.0,0.06755305232225506,0
0.32399999,3.020606787173132,0.01589404152811381,0.03346883134411507,0.01589404152811381,0.06631165921277189,0
0.32799999,3.085083528128358,0.0,0.03346883134411507,-0.01589404152811381,0.06631165921277189,0
0.33199999,2.7419941290908527,0.11266633560449046,0.025712075426520854,0.11266633560449046,0.04909371044478506,0
0.33599999,3.0336971385068106,0.011569722203148065,0.028026019867150465,-0.1010966134013424,0.047835377228912734,0
0.33999999,3.128866574299438,0.0,0.028026019867150465,-0.011569722203148065,0.04783537722891273,0
0.34399999,3.31379551738235,0.0,0.0248472115615277,0.0,0.0493473455174772,0
0.34799999,2.984428413984848,0.0279435332310665,0.030435918207740997,0.0279435332310665,0.047372663831834236,0
0.35199999,2.936541555522624,0.04411922837890801,0.01672649676262451,0.016175695147841514,0.019120194587748916,0
0.35599999,2.9871530878085517,0.02703098635819402,0.0198187495936337,-0.017088242020713993,0.019326842786698543,0
0.35999999,3.220984349420842,0.0,0.0198187495936337,-0.02703098635819402,0.019326842786698543,0
0.36399999,3.1241869330938474,0.0,0.0198187495936337,0.0,0.019326842786698543,0
0.36799999,2.9825325663784383,0.02857898155273095,0.019945839257966592,0.02857898155273095,0.01939559359954754,0
0.37199999,3.1546321264637034,0.0,0.011121993582184988,-0.02857898155273095,0.01523924788069759,0
0.37599999,3.0859607956424266,0.0,0.005715796310546185,0.0,0.01278090909592377,0
0.37999999,3.2297694234379266,0.0,0.005715796310546185,0.0,0.01278090909592377,0
0.38399999,2.9541042395102366,0.03815630457136974,0.013347057224820134,0.03815630457136974,0.0185872408006228,0
0.38799999,3.015878745811368,0.01746052994352317,0.011123366902978576,-0.020695774627846567,0.01689768644045984,0
0.39199999,3.0052451547331933,0.020992628704139815,0.01532189264380654,0.0035320987606166435,0.0160285851950508,0
0.39599999,2.8284630335582004,0.08161830919603212,0.03164555448301296,0.060625680491892306,0.031047572158278573,0
0.39999999,3.118802845715655,0.0,0.03164555448301296,-0.08161830919603212,0.031047572158278573,0
0.40399999,3.1130171199096814,0.0,0.024014293568739013,0.0,0.033629144665787064,0
0.40799999,3.070786720346006,0.0,0.02052218758003438,0.0,0.035342743033678015,0
0.41199999,3.0312361229931004,0.01238127792607942,0.0187999174244223,0.01238127792607942,0.035523442834543895,0
0.41599999,2.836406827561682,0.07881372607049508,0.018239000799314894,0.06643244814441567,0.0342840841696654,0
0.41999999,3.0005365217437157,0.022560662378321224,0.02275113327497914,-0.05625306369217386,0.03273305905604888,0
0.42399999,3.013395104773083,0.01828439074013444,0.026408011423006028,-0.004276271638186783,0.03050117438434248,0
0.42799999,2.937567250578433,0.043770002615446446,0.03516201194609532,0.025485611875312005,0.02712093103284713,0
0.43199999,3.0433308575751084,0.008399183201317491,0.03436559300114293,-0.03537081941412895,0.02800131847166309,0
0.43599999,3.1366113913743985,0.0,0.018602847787043915,-0.008399183201317491,0.01657808877820637,0
0.43999999,3.3811636736997372,0.0,0.01409071531137967,0.0,0.018220435383187517,0
0.44399999,3.0987483391172534,0.0,0.010433837163352782,0.0,0.018987065450252395,0
0.44799999,3.112438814469256,0.0,0.0016798366402634927,0.0,0.00375622891872407,0
0.45199999,3.0576594238985826,0.0037020465048866256,0.0007404093009773196,0.0037020465048866256,0.0016556055281584782,0
0.45599999,2.753345749475658,0.10853496728819889,0.022447402758617098,0.10483292078331227,0.048151102841827234,0
0.45999999,3.0655682105508792,0.001118836628537331,0.022671170084324562,-0.10741613065966156,0.048023135838401454,0
0.46399999,3.079880984640269,0.0,0.022671170084324562,-0.001118836628537331,0.048023135838401454,0
0.46799999,3.476377948560072,0.0,0.022671170084324562,0.0,0.048023135838401454,0
0.47199999,3.0382034408111145,0.010085408330484972,0.023947842449444236,0.010085408330484972,0.047474494707493604,0
0.47599999,3.1196983114850463,0.0,0.002240848991804455,-0.010085408330484972,0.004411922358043515,0
0.47999999,3.0642155579986348,0.0015601744065973017,0.002329116547416449,0.0015601744065973017,0.004388213928079711,0
0.48399999,2.877111123792777,0.06456506692958539,0.015242129933333525,0.06300489252298809,0.02788899804793256,0
0.48799999,3.2585087643949784,0.0,0.015242129933333525,-0.06456506692958539,0.02788899804793256,0
0.49199999,3.194011950393317,0.0,0.013225048267236531,0.0,0.028707893093394884,0
0.49599999,3.200463271262102,0.0,0.013225048267236531,0.0,0.028707893093394884,0
0.49999999,2.9198940699588682,0.0498044374267964,0.022873900871276352,0.0498044374267964,0.03175316184916326,0
0.50399999,3.3014040613044564,0.0,0.009960887485359273,-0.0498044374267964,0.022273221533490282,0
0.50799999,2.838637574639274,0.07802756581010344,0.02556640064737996,0.07802756581010344,0.03640253701096238,0
0.51199999,3.1667744204770445,0.0,0.02556640064737996,-0.07802756581010344,0.03640253701096238,0
0.51599999,3.4313681782586465,0.0,0.02556640064737996,0.0,0.03640253701096238,0
0.51999999,2.906504506353437,0.05440061703967836,0.026485636569956356,0.05440061703967836,0.03721654013328185,0
0.52399999,2.9765038746155423,0.030602360291696856,0.03260610862829573,-0.023798256747981507,0.03416299539183252,0
0.52799999,3.0863854752394606,0.0,0.017000595466275036,-0.030602360291696856,0.024752930930906487,0
0.53199998,2.986869517070827,0.02712592096313043,0.022425779658901124,0.02712592096313043,0.02300635353152823,0
0.53599998,2.814083533874088,0.0867151322850405,0.03976880611590923,0.05958921132191007,0.03257096730835123,0
0.53999998,3.0812558908429946,0.0,0.028888682707973557,-0.0867151322850405,0.03542264200946565,0
0.54399998,2.8946628872351923,0.05848311794395006,0.03446483423842419,0.05848311794395006,0.03786977965457997,0
0.54799998,3.1480857510548055,0.0,0.03446483423842419,-0.05848311794395006,0.03786977965457997,0
0.55199998,2.918238001351422,0.050371765685779536,0.039114003182954014,0.050371765685779536,0.038169286753162,0
0.55599998,3.325682176827894,0.0,0.021770976725945912,-0.050371765685779536,0.029948759259527988,0
0.55999998,2.940706206764521,0.042702016749452766,0.030311380075836468,0.042702016749452766,0.02822743916258837,0
0.56399998,3.0168028498260635,0.017154164024064777,0.02204558929185941,-0.02554785272538799,0.02358496512617416,0
0.56799998,3.2041733408659954,0.0,0.02204558929185941,-0.017154164024064777,0.02358496512617416,0
0.57199998,2.8668503877883973,0.06813777433644948,0.0255987910219934,0.06813777433644948,0.029512681005042233,0
0.57599998,3.1074738892096816,0.0,0.025598791021993396,-0.06813777433644948,0.029512681005042233,0
0.57999998,3.2856215544566005,0.0,0.017058387672102847,0.0,0.029504570345247692,0
0.58399998,2.804708266297397,0.09005224695688618,0.03163800425866713,0.09005224695688618,0.04400950722898329,0
0.58799998,3.1004075866578296,0.0,0.03163800425866713,-0.09005224695688618,0.04400950722898329,0
0.59199998,3.1128236610509896,0.0,0.01801044939137723,0.0,0.040272589144439215,0
0.59599998,3.198943773843256,0.0,0.01801044939137723,0.0,0.040272589144439215,0
0.59999998,2.865846132705116,0.06848813479595188,0.031708076350567604,0.06848813479595188,0.04408236966335114,0
0.60399998,2.8520676588410945,0.07330755007062617,0.028359136973315602,0.004819415274674291,0.03886971268169297,0
0.60799998,3.1560633583267874,0.0,0.028359136973315602,-0.07330755007062617,0.03886971268169297,0
0.61199998,3.1189454710834754,0.0,0.028359136973315602,0.0,0.03886971268169297,0
0.61599998,3.1112743203070696,0.0,0.028359136973315602,0.0,0.03886971268169297,0
0.61999998,3.127106954567001,0.0,0.014661510014125228,0.0,0.032784133044377925,0
0.62399998,2.957738920939549,0.03692667726610111,0.007385335453220216,0.03692667726610111,0.016514112110039645,0
0.62799998,3.1082648600315657,0.0,0.007385335453220216,-0.03692667726610111,0.016514112110039645,0
0.63199998,3.118299958094282,0.0,0.007385335453220216,0.0,0.016514112110039645,0
0.63599998,2.952075016025649,0.038843457289442725,0.015154026911108762,0.038843457289442725,0.02076156912421666,0
0.63999998,3.377795794338885,0.0,0.015154026911108762,-0.038843457289442725,0.02076156912421666,0
0.64399998,3.148125431950445,0.0,0.007768691457888539,0.0,0.01737132219606074,0
0.64799998,2.873377922961563,0.06586346131841825,0.02094138372157219,0.06586346131841825,0.03022458415830105,0
0.65199998,3.178274345424582,0.0,0.02094138372157219,-0.06586346131841825,0.03022458415830105,0
0.65599998,2.909120524412492,0.05350096542126768,0.02387288534793718,0.05350096542126768,0.032980204531171745,0
0.65999998,3.1998119596175045,0.0,0.02387288534793718,-0.05350096542126768,0.032980204531171745,0
0.66399998,3.2611112705362215,0.0,0.02387288534793718,0.0,0.032980204531171745,0
0.66799998,2.9345304174719677,0.04480432920498189,0.019661058925249907,0.04480432920498189,0.0270970248653119,0
0.67199998,3.228900061325313,0.0,0.019661058925249907,-0.04480432920498189,0.0270970248653119,0
0.67599998,3.138051852944522,0.0,0.008960865840996372,0.0,0.02003710515772373,0
0.67999998,3.205582926399091,0.0,0.008960865840996372,0.0,0.020037105157723726,0
0.68399998,3.382913842137901,0.0,0.008960865840996372,0.0,0.020037105157723726,0
0.68799998,3.029453960859526,0.012969383293713603,0.002593876658742715,0.012969383293713603,0.005800084534198785,0
0.69199998,2.9455765328810144,0.041047211010988446,0.010803318860940405,0.028077827717274843,0.017815161680041772,0
0.69599998,2.9231731191117887,0.04868206474442247,0.0205397318098249,0.007634853733434026,0.02298705586021372,0
0.69999998,2.935334302980703,0.04453042663582738,0.029445817136990377,-0.00415163810859509,0.021625794925409274,0
0.70399998,3.057221217946673,0.003845370954970307,0.03021489132798444,-0.04068505568085708,0.020347415971816874,0
0.70799998,3.1262330758447456,0.0,0.027621014669241717,-0.003845370954970307,0.023653543481466744,0
0.71199998,3.115596981889453,0.0,0.019411572467044027,0.0,0.024918083161199235,0
0.71599998,3.2064282360909435,0.0,0.009675159518159532,0.0,0.0195557038715113,0
0.71999998,3.0720883121598543,0.0,0.0007690741909940559,0.0,0.0017197021708034426,0
0.72399998,3.3097761227309577,0.0,0.0,0.0,0.0,0
0.72799998,3.026274622515737,0.014019410088056263,0.0028038820176112473,0.014019410088056263,0.006269670792268035,0
0.73199998,3.518770912487287,0.0,0.0028038820176112473,-0.014019410088056263,0.006269670792268035,0
0.73599998,3.173178112381226,0.0,0.0028038820176112473,0.0,0.006269670792268035,0
0.73999998,2.928512003191314,0.04685733034763687,0.012175348087138622,0.04685733034763687,0.020315989769819937,0
0.74399998,2.8932457378199166,0.058972811038778813,0.023969910294894387,0.01211548069114194,0.027373174416816158,0
0.74799998,3.1495509485151256,0.0,0.021166028277283134,-0.058972811038778813,0.029297602649147485,0
0.75199998,3.0330716404212343,0.01177592689318517,0.023521213655920165,0.01177592689318517,0.027594550386260578,0
0.75599998,3.187753081525195,0.0,0.023521213655920165,-0.01177592689318517,0.027594550386260578,0
0.75999998,3.1480272080546348,0.0,0.014149747586392791,0.0,0.025570432691958935,0
0.76399998,3.057926229411615,0.0036147922243233758,0.0030781438235017054,0.0036147922243233758,0.005107943079847851,0
0.76799998,2.930222036518713,0.0462735750979979,0.012332858843101285,0.04265878287367452,0.019573489042256954,0
0.77199998,2.8199932079268324,0.08461729922706165,0.02690113330987658,0.038343724129063755,0.03773606675608365,0
0.77599998,2.9962680329089415,0.023984250396489933,0.03169798338917457,-0.06063304883057172,0.03487775550417757,0
0.77999998,3.211248801063373,0.0,0.03169798338917457,-0.023984250396489933,0.03487775550417757,0
0.78399998,3.105268467781484,0.0,0.03097502494430989,0.0,0.03563465481946809,0
0.78799998,2.864396101512522,0.06899423250152012,0.03551915642501434,0.06899423250152012,0.03933027888381367,0
0.79199998,3.0985178527654456,0.0,0.018595696579602007,-0.06899423250152012,0.030026857682549098,0
0.79599998,3.1335203676552577,0.0,0.01379884650030402,0.0,0.030855158785764863,0
0.79999998,2.924106523026813,0.04836280382991926,0.023471407266287873,0.04836280382991926,0.03295690412290461,0
0.80399998,3.095307642481012,0.0,0.023471407266287873,-0.04836280382991926,0.03295690412290461,0
0.80799998,3.0795474385435897,0.0,0.00967256076598385,0.0,0.021628503389237327,0
0.81199998,2.881352900857947,0.06309183454879329,0.022290927675742506,0.06309183454879329,0.030964144981727008,0
0.81599998,3.1289779144574665,0.0,0.02229092767574251,-0.06309183454879329,0.030964144981727008,0
0.81999998,3.1624724468507583,0.0,0.012618366909758654,0.0,0.028215526175254305,0
0.82399998,3.2486464551239207,0.0,0.012618366909758654,0.0,0.028215526175254305,0
0.82799998,3.243820338585759,0.0,0.012618366909758654,0.0,0.028215526175254305,0
0.83199998,2.8426275542870796,0.07662295602222859,0.015324591204445718,0.07662295602222859,0.034266827660535994,0
0.83599998,2.9152018684140044,0.05141270663292322,0.025607132531030363,-0.025210249389305363,0.036179129379376423,0
0.83999998,3.154923819089429,0.0,0.025607132531030363,-0.05141270663292322,0.03617912937937642,0
0.84399998,3.154717681900514,0.0,0.025607132531030363,0.0,0.03617912937937642,0
0.84799998,3.1549258682404977,0.0,0.025607132531030363,0.0,0.03617912937937642,0
0.85199998,3.705643695958029,0.0,0.010282541326584644,0.0,0.022992461387694115,0
0.85599998,3.164139934264372,0.0,0.0,0.0,0.0,0
0.85999998,3.2573113306297987,0.0,0.0,0.0,0.0,0
0.86399998,3.2273532909763785,0.0,0.0,0.0,0.0,0
0.86799998,3.1774225564654563,0.0,0.0,0.0,0.0,0
0.87199998,3.017923574634343,0.01678273879536812,0.003356547759073624,0.01678273879536812,0.007505468959013189,0
0.87599998,3.1951729213813893,0.0,0.003356547759073624,-0.01678273879536812,0.007505468959013189,0
0.87999998,2.9424268396013007,0.0421170791414542,0.011779963587364464,0.0421170791414542,0.018450413046073692,0
0.88399997,3.0308679298878984,0.012502751626445877,0.014280513912653638,-0.02961432751500832,0.017263850143190772,0
0.88799997,2.9898580146081977,0.026125876115646655,0.01950568913578297,0.013623124489200777,0.01574824859003986,0
0.89199997,3.083452232998743,0.0,0.016149141376709347,-0.026125876115646655,0.018088357584545203,0
0.89599997,3.4518616635011288,0.0,0.016149141376709347,0.0,0.018088357584545203,0
0.89999997,2.7618442432223613,0.10545311499140408,0.028816348546699323,0.10545311499140408,0.044179548279177486,0
0.90399997,3.1831759314117947,0.0,0.02631579822141015,-0.10545311499140408,0.04566266167245,0
0.90799997,2.803844881253708,0.09036012851842062,0.03916264870196494,0.09036012851842062,0.05389050709653834,0
0.91199997,2.992074242144743,0.025384902282168775,0.0442396291583987,-0.06497522623625185,0.05035866760242926,0
0.91599997,3.249619848499615,0.0,0.0442396291583987,-0.025384902282168775,0.05035866760242926,0
0.91999997,3.0805492031507513,0.0,0.023149006160117884,0.0,0.03914704222139543,0
0.92399997,2.892115111641664,0.059363668660996835,0.03502173989231725,0.059363668660996835,0.039372515544500504,0
0.92799997,2.9519178879721055,0.03889668501384401,0.024729051191401927,-0.020466983647152825,0.02561132884925723,0
0.93199997,3.1820766285742215,0.0,0.01965207073496817,-0.03889668501384401,0.02786565018574772,0
0.93599997,2.949432505766672,0.03973899471808264,0.027599869678584698,0.03973899471808264,0.026492550517967853,0
0.93999997,3.105658667281025,0.0,0.027599869678584698,-0.03973899471808264,0.026492550517967853,0
0.94399997,3.0774623535841292,0.0,0.015727135946385334,0.0,0.021537326789144263,0
0.94799997,2.9624289426450403,0.0353422550690584,0.015016249957428212,0.0353422550690584,0.020620523033196603,0
0.95199997,3.4236937747386786,0.0,0.015016249957428212,-0.0353422550690584,0.020620523033196603,0
0.95599997,3.1745396386824716,0.0,0.007068451013811683,0.0,0.015805536962510195,0
0.95999997,2.735794473201495,0.11492989814279984,0.030054430642371656,0.11492989814279984,0.049853817492482674,0
0.96399997,3.147921961936955,0.0,0.030054430642371656,-0.11492989814279984,0.049853817492482674,0
0.96799997,2.960748233313216,0.03590975772076144,0.03016793117271226,0.03590975772076144,0.04986950929794328,0
0.97199997,3.2105945002413767,0.0,0.03016793117271226,-0.03590975772076144,0.04986950929794328,0
0.97599997,2.9391770781586035,0.04322213885606355,0.03881235894392497,0.04322213885606355,0.04699614196934308,0
0.97999997,3.0510114871579614,0.005878604863296989,0.017002100288024395,-0.037343533992766555,0.02089775652417742,0
0.98399997,3.1532659010317747,0.0,0.017002100288024395,-0.005878604863296989,0.02089775652417742,0
0.98799997,3.21279260703807,0.0,0.00982014874387211,0.0,0.01884499055235068,0
0.99199997,2.871894092835797,0.06638000088510118,0.023096148920892345,0.06638000088510118,0.030173893206949035,0
0.99599997,3.0147502960862433,0.017834769423502955,0.018018675034380226,-0.048545231461598226,0.02799811718250593,0
0.99999997,2.991577023658442,0.025551094617035475,0.021953172985127924,0.0077163251935325194,0.027237533540362503,0
1.00399997,2.9621436766253373,0.035438554342695695,0.029040883853667064,0.00988745972566022,0.024577776612793596,0
1.00799997,3.361242949646381,0.0,0.029040883853667064,-0.035438554342695695,0.024577776612793596,0
1.01199997,3.1367649823085575,0.0,0.01576488367664683,0.0,0.015685748178899332,0
1.01599997,2.8618971475347172,0.06986703241858981,0.026171336275664196,0.06986703241858981,0.029006281977959892,0
1.01999997,3.221390221264038,0.0,0.021061117352257103,-0.06986703241858981,0.031302715665947986,0
1.02399997,3.420098772507084,0.0,0.013973406483717966,0.0,0.03124548677482964,0
1.02799997,3.2402997679909387,0.0,0.013973406483717966,0.0,0.03124548677482964,0
1.03199997,2.819246955617588,0.08488196336334904,0.03094979915638777,0.08488196336334904,0.04271094585786381,0
1.03599997,2.9900443779770685,0.02606354621234857,0.02218910191513952,-0.05881841715100047,0.03681872800144618,0
1.03999997,3.2789833396157926,0.0,0.02218910191513952,-0.02606354621234857,0.03681872800144618,0
1.04399997,2.953177538172901,0.038470053391830114,0.029883112593505547,0.038470053391830114,0.03499713939084794,0
1.04799997,3.1431732056441275,0.0,0.029883112593505547,-0.038470053391830114,0.03499713939084794,0
1.05199997,3.1977576188158405,0.0,0.012906719920835735,0.0,0.01820945052410279,0
1.05599997,2.916999472189616,0.0507962656949121,0.01785326381734844,0.0507962656949121,0.02483198779729051,0
1.05999997,3.060121316249803,0.002897214625916041,0.01843270674253165,-0.04789905106899606,0.024340172964803054,0
1.06399997,2.535133888888603,0.19110532385954895,0.048959760836075415,0.1882081092336329,0.0823477509756206,0
1.06799997,2.900919039179842,0.05632417878854325,0.060224596593784076,-0.1347811450710057,0.07769701122048302,0
1.07199997,3.0282692550201284,0.013360522278537443,0.06289670104949156,-0.042963656510005804,0.07530079834539162,0
1.07599997,2.8640587749757995,0.06911200476101623,0.06655984886271239,0.055751482482478784,0.07500992789418269,0
1.07999997,3.3392908651487194,0.0,0.06598040593752917,-0.06911200476101623,0.0756332612725764,0
1.08399997,2.8339696726364956,0.07967333568378081,0.043694008302375555,0.07967333568378081,0.03510482333378814,0
1.08799997,2.997335659694998,0.02362799501088099,0.0371547715468431,-0.05604534067289982,0.03520905452211883,0
1.09199997,3.0915151952522053,0.0,0.03448266709113561,-0.02362799501088099,0.03787254982408408,0
1.09599997,3.3077530926959096,0.0,0.020660266138932366,0.0,0.0345394324741919,0
1.09999997,2.8330257450553926,0.0800064672712481,0.036661559593181986,0.0800064672712481,0.04057957495285575,0
1.10399997,3.2618650191055685,0.0,0.020726892456425824,-0.0800064672712481,0.03468175528631117,0
1.10799997,3.0716314550682315,0.0,0.016001293454249627,0.0,0.03577997989162452,0
1.11199997,2.907994072577088,0.0538882542843981,0.02677894431112925,0.0538882542843981,0.03781342176712003,0
1.11599997,3.1461900732534396,0.0,0.02677894431112925,-0.0538882542843981,0.03781342176712003,0
1.11999997,3.1027878497696224,0.0,0.010777650856879626,0.0,0.024099559953741613,0
1.12399997,2.9709072152687988,0.03248440977983843,0.01727453281284731,0.03248440977983843,0.024835123359134476,0
1.12799997,3.081460344023353,0.0,0.01727453281284731,-0.03248440977983843,0.02483512335913448,0
1.13199997,3.006366256517809,0.020619649906636502,0.01062081193729499,0.020619649906636502,0.015136038203405183,0
1.13599997,3.0886733619664564,0.0,0.01062081193729499,-0.020619649906636502,0.015136038203405183,0
1.13999997,3.179194561295973,0.0,0.01062081193729499,0.0,0.015136038203405183,0
1.14399997,3.331635774663983,0.0,0.004123929981327306,0.0,0.009221387772697077,0
1.14799997,2.8657034426935697,0.06853792587241332,0.01783151515580997,0.06853792587241332,0.029718691851279653,0
1.15199997,3.421893506818284,0.0,0.01370758517448267,-0.06853792587241332,0.0306510922575115,0
1.15599997,2.7478485130787873,0.11053352904198621,0.035814290982879915,0.11053352904198621,0.05123912355889799,0
1.15999997,3.0448984593191284,0.00788422172497758,0.03739113532787543,-0.10264930731700864,0.04996694975691223,0
1.16399997,3.167015339069955,0.0,0.03739113532787543,-0.00788422172497758,0.04996694975691223,0
1.16799997,3.1163066581762795,0.0,0.02368355015339276,0.0,0.04867049736581406,0
