#MEMO2 project has received funding from the European Unions Horizon 2020 research
#and innovation programme  under the Marie Sklodowska-Curie grant agreement No 722479
#Data separator = ;
#Invalid_data = -999.99
#Unit = %
#Data provider = Jonas Ravelid, Randulph Morales
#Contact details = jonas.ravelid@empa.ch, randulph.morales@empa.ch
#Creation date = 2021-06-27 16:17:01 UTC
#
#Data version = version_2.0
#Drone measurements on 20200309. Release experiment in Duebendorf Measurement was
# from 09:20:02 to 09:28:54 UTC. First of three mass balances. Heights above grou
#nd are 2.5, 5.0, 7.5, 12.5 m. Location is 47.390572, 8.603383
#------------------------------------------------------------#
Date_UTC;Time_UTC;Date_Loc;Time_Loc;Latitude;Longitude;Altitude;Pressure;Temperature;H2O_spec_corr;Flag
2020-03-09;09:18:18;2020-03-09;10:18:18;47.390303876000004;8.603306328;5.298194245576553;966.144102851;280.81;-0.08321543611976347;o
2020-03-09;09:18:19;2020-03-09;10:18:19;47.390291223999995;8.603328156;5.171794245576564;966.184632855;280.82;-0.1108335949503379;o
2020-03-09;09:18:20;2020-03-09;10:18:20;47.390281991;8.603334828;5.1397942455765815;966.184632855;280.83;-0.15677110364794059;o
2020-03-09;09:18:21;2020-03-09;10:18:21;47.390277018999996;8.603336367;5.031694245576546;966.184632855;280.83;-0.1642843011314254;o
2020-03-09;09:18:22;2020-03-09;10:18:22;47.390280695;8.603344034;5.029894245576543;966.154235352;280.84;-0.1615796672511196;o
2020-03-09;09:18:23;2020-03-09;10:18:23;47.390291687;8.603356376;5.0381942455765625;966.1795666045;280.84499999999997;-0.16292337104482835;o
2020-03-09;09:18:24;2020-03-09;10:18:24;47.390306253999995;8.603371172000001;5.081994245576539;966.204897857;280.84999999999997;-0.16426707483853709;o
2020-03-09;09:18:25;2020-03-09;10:18:25;47.39032272;8.603387048;5.1689942455765845;966.194765356;280.85999999999996;-0.16020593988634435;o
2020-03-09;09:18:26;2020-03-09;10:18:26;47.390339525;8.603402819;5.176194245576539;966.194765356;280.85999999999996;-0.15912156918348389;o
2020-03-09;09:18:27;2020-03-09;10:18:27;47.390355775;8.603417944;5.1129942455765445;966.174500354;280.84999999999997;-0.14557190246876048;o
2020-03-09;09:18:28;2020-03-09;10:18:28;47.390371525;8.603432663;5.099394245576548;966.204897857;280.87;-0.1320295096619685;o
2020-03-09;09:18:29;2020-03-09;10:18:29;47.390386054;8.603446449;5.175194245576563;966.204897857;280.87;-0.13187968882134166;o
2020-03-09;09:18:30;2020-03-09;10:18:30;47.390396216999996;8.603455975;5.224294245576573;966.174500354;280.87;-0.13189972779557627;o
2020-03-09;09:18:31;2020-03-09;10:18:31;47.39039965600001;8.603458976;5.257894245576551;966.174500354;280.88;-0.12373184156784449;o
2020-03-09;09:18:32;2020-03-09;10:18:32;47.390400035;8.603459021;5.24299424557654;966.154235352;280.89;-0.12373184156784449;o
2020-03-09;09:18:33;2020-03-09;10:18:33;47.39039996;8.603458066;5.230794245576533;966.1795666045;280.895;-0.1269976151106838;o
2020-03-09;09:18:34;2020-03-09;10:18:34;47.390399937;8.603456935;5.249694245576563;966.204897857;280.9;-0.1302633886535231;o
2020-03-09;09:18:35;2020-03-09;10:18:35;47.390399943;8.603456041;5.230094245576538;966.184632855;280.9;-0.1363336127685643;o
2020-03-09;09:18:36;2020-03-09;10:18:36;47.390399949;8.603455893;5.27239424557655;966.194765356;280.90999999999997;-0.1357317609948075;o
2020-03-09;09:18:37;2020-03-09;10:18:37;47.390400058999994;8.603456088;5.301494245576578;966.1643678529999;280.9;-0.12423986489737056;o
2020-03-09;09:18:38;2020-03-09;10:18:38;47.390400398000004;8.6034561;5.378794245576557;966.1643678529999;280.9;-0.13139033331905411;o
2020-03-09;09:18:39;2020-03-09;10:18:39;47.390400838000005;8.603456471;5.419194245576534;966.144102851;280.9;-0.10718613522136403;o
2020-03-09;09:18:40;2020-03-09;10:18:40;47.390401217;8.603457329;5.468094245576538;966.154235352;280.90999999999997;-0.11194677702697639;o
2020-03-09;09:18:41;2020-03-09;10:18:41;47.390401581999996;8.603458321;5.4447942455765315;966.154235352;280.90999999999997;-0.13699869062953246;o
2020-03-09;09:18:42;2020-03-09;10:18:42;47.390401854;8.603459073;5.40859424557658;966.1390366004999;280.90999999999997;-0.14400048448393482;o
2020-03-09;09:18:43;2020-03-09;10:18:43;47.390402068;8.603460077000001;5.7075942455765585;966.1238378489999;280.90999999999997;-0.15100227833833718;o
2020-03-09;09:18:44;2020-03-09;10:18:44;47.390408913;8.603470488;5.638194245576585;966.1238378489999;280.90999999999997;-0.15750365004665545;o
2020-03-09;09:18:45;2020-03-09;10:18:45;47.39042602600001;8.603494142999999;5.761594245576532;966.13397035;280.90999999999997;-0.16939645321863828;o
2020-03-09;09:18:46;2020-03-09;10:18:46;47.390444091000006;8.603516406;5.806794245576555;966.144102851;280.88;-0.15478482692898646;o
2020-03-09;09:18:47;2020-03-09;10:18:47;47.390460351;8.603535756;5.784894245576538;966.103572847;280.88;-0.17751732919869956;o
2020-03-09;09:18:48;2020-03-09;10:18:48;47.390475186;8.60355483;5.790894245576567;966.103572847;280.88;-0.1653299134392548;o
2020-03-09;09:18:49;2020-03-09;10:18:49;47.390488543000004;8.603573831;5.83489424557655;966.093440346;280.89;-0.15058002599544146;o
2020-03-09;09:18:50;2020-03-09;10:18:50;47.390503518;8.603596126000001;5.838894245576569;966.093440346;280.89;-0.1386830302750492;o
2020-03-09;09:18:51;2020-03-09;10:18:51;47.390518764;8.603618233999999;5.834194245576555;966.1137053479999;280.89;-0.13611982384581583;o
2020-03-09;09:18:52;2020-03-09;10:18:52;47.390531555;8.603638642;5.820694245576533;966.1086390974999;280.89;-0.13355661741658248;o
2020-03-09;09:18:53;2020-03-09;10:18:53;47.39054164;8.603658502;5.934594245576534;966.103572847;280.89;-0.13538370123042015;o
2020-03-09;09:18:54;2020-03-09;10:18:54;47.390546021000006;8.603666687;6.053294245576581;966.063042843;280.9;-0.13908659521903877;o
2020-03-09;09:18:55;2020-03-09;10:18:55;47.390546554;8.603667339;6.167494245576563;966.063042843;280.9;-0.138358394837379;o
2020-03-09;09:18:56;2020-03-09;10:18:56;47.390547087;8.60366702;6.197094245576579;966.063042843;280.9;-0.13550028588835197;o
2020-03-09;09:18:57;2020-03-09;10:18:57;47.390548818999996;8.60367403;6.147194245576543;966.063042843;280.9;-0.11108491349685191;o
2020-03-09;09:18:58;2020-03-09;10:18:58;47.390557103;8.603717883;6.202594245576563;966.03264534;280.88;-0.10760827563717427;o
2020-03-09;09:18:59;2020-03-09;10:18:59;47.390567156;8.603764024;6.141094245576539;966.03264534;280.88;-0.09437189314576874;o
2020-03-09;09:19:00;2020-03-09;10:19:00;47.390573538999995;8.603771767000001;6.210194245576531;966.1238378489999;280.85999999999996;-0.09080932361736627;o
2020-03-09;09:19:01;2020-03-09;10:19:01;47.39057665;8.603771064;5.986094245576567;966.1035728469999;280.865;-0.08951445444002849;o
2020-03-09;09:19:02;2020-03-09;10:19:02;47.390573251000006;8.60376853;6.043094245576583;966.083307845;280.87;-0.08821958526269072;o
2020-03-09;09:19:03;2020-03-09;10:19:03;47.390562614;8.603766446;6.065094245576574;966.093440346;280.88;-0.07879616414520506;o
2020-03-09;09:19:04;2020-03-09;10:19:04;47.39055045;8.603764286;6.085594245576544;966.063042843;280.89;-0.07955911463195724;o
2020-03-09;09:19:05;2020-03-09;10:19:05;47.390538366;8.603762373;6.096794245576575;966.083307845;280.89;-0.10676133489933096;o
2020-03-09;09:19:06;2020-03-09;10:19:06;47.390525993000004;8.603761355;6.099394245576548;966.083307845;280.89;-0.1172225739576042;o
2020-03-09;09:19:07;2020-03-09;10:19:07;47.390514021;8.603761105;6.133594245576546;966.103572847;280.89;-0.13406355233802372;o
2020-03-09;09:19:08;2020-03-09;10:19:08;47.390503841000005;8.603761168;6.149894245576547;966.103572847;280.89;-0.13635925868692164;o
2020-03-09;09:19:09;2020-03-09;10:19:09;47.39049829;8.603762108;5.675794245576583;966.103572847;280.89;-0.13635925868692164;o
2020-03-09;09:19:10;2020-03-09;10:19:10;47.390496972;8.603763507;5.164094245576564;966.1795666045;280.89;-0.1304167726143861;o
2020-03-09;09:19:11;2020-03-09;10:19:11;47.390496811000006;8.603762984;4.5673942455765655;966.255560362;280.89;-0.12447428654185058;o
2020-03-09;09:19:12;2020-03-09;10:19:12;47.39049709;8.603761738;3.921694245576532;966.377150374;280.9;-0.1175808092263191;o
2020-03-09;09:19:13;2020-03-09;10:19:13;47.390497626000005;8.603760308;3.2646942455765497;966.377150374;280.9;-0.1033363416360233;o
2020-03-09;09:19:14;2020-03-09;10:19:14;47.390497758;8.603759135;2.692694245576547;966.407547877;280.9;-0.09525931434358935;o
2020-03-09;09:19:15;2020-03-09;10:19:15;47.390497622;8.603758431000001;2.113794245576571;966.569667893;280.9;-0.07717792974400728;o
2020-03-09;09:19:16;2020-03-09;10:19:16;47.390497831000005;8.603758771;1.6536942455765598;966.569667893;280.9;-0.07427706891927625;o
2020-03-09;09:19:17;2020-03-09;10:19:17;47.390498222;8.60375906;1.6198942455765746;966.589932895;280.9;-0.061752166668023654;o
2020-03-09;09:19:18;2020-03-09;10:19:18;47.390498341000004;8.603759539;1.709694245576543;966.589932895;280.90999999999997;-0.09233282096744669;o
2020-03-09;09:19:19;2020-03-09;10:19:19;47.39049817;8.603760011;1.9746942455765293;966.600065396;280.90999999999997;-0.10592128225557895;o
2020-03-09;09:19:20;2020-03-09;10:19:20;47.390497885;8.603760435;2.2099942455765813;966.5544691415;280.90999999999997;-0.11950974354371122;o
2020-03-09;09:19:21;2020-03-09;10:19:21;47.390497661000005;8.603761117000001;2.2185942455765826;966.5088728869999;280.90999999999997;-0.12986578955777772;o
2020-03-09;09:19:22;2020-03-09;10:19:22;47.390497909;8.603761844;2.1743942455765364;966.53927039;280.90999999999997;-0.13996425054647846;o
2020-03-09;09:19:23;2020-03-09;10:19:23;47.390498043;8.603762;2.147194245576543;966.529137889;280.90999999999997;-0.17918099207261476;o
2020-03-09;09:19:24;2020-03-09;10:19:24;47.390497966999995;8.60376162;2.116794245576557;966.529137889;280.90999999999997;-0.2725124244180444;o
2020-03-09;09:19:25;2020-03-09;10:19:25;47.390498386000004;8.603760023;2.1521942455765384;966.519005388;280.90999999999997;-0.22377893070851104;o
2020-03-09;09:19:26;2020-03-09;10:19:26;47.390500313000004;8.603756895;2.217294245576568;966.529137889;280.90999999999997;-0.18332465752528118;o
2020-03-09;09:19:27;2020-03-09;10:19:27;47.390504635;8.603752587;2.2234942455765463;966.5088728869999;280.90999999999997;-0.10696038698270002;o
2020-03-09;09:19:28;2020-03-09;10:19:28;47.390510933;8.60374763;2.2109942455765577;966.498740386;280.9;-0.06791971328061476;o
2020-03-09;09:19:29;2020-03-09;10:19:29;47.390517728;8.603742902999999;2.225494245576556;966.4936741355;280.9;-0.06136566807959213;o
2020-03-09;09:19:30;2020-03-09;10:19:30;47.390525163999996;8.603739092;2.2045942455765726;966.488607885;280.9;-0.0548116228785695;o
2020-03-09;09:19:31;2020-03-09;10:19:31;47.390533706999996;8.603735361;2.2297942455765565;966.478475384;280.9;-0.06537921011575912;o
2020-03-09;09:19:32;2020-03-09;10:19:32;47.390543018;8.603729974;2.189194245576573;966.478475384;280.9;-0.09768953536551468;o
2020-03-09;09:19:33;2020-03-09;10:19:33;47.390553401000005;8.603723998;2.218894245576564;966.498740386;280.90999999999997;-0.15434945285429763;o
2020-03-09;09:19:34;2020-03-09;10:19:34;47.39056406899999;8.603718361;2.267494245576529;966.519005388;280.91999999999996;-0.17087214233163178;o
2020-03-09;09:19:35;2020-03-09;10:19:35;47.39057525;8.603714648;2.212694245576529;966.519005388;280.91999999999996;-0.16850367784600792;o
2020-03-09;09:19:36;2020-03-09;10:19:36;47.390586946000006;8.603712;2.183394245576551;966.448077881;280.90999999999997;-0.16152669977582543;o
2020-03-09;09:19:37;2020-03-09;10:19:37;47.390598558;8.603708592;2.1554942455765627;966.458210382;280.91999999999996;-0.20240232510237555;o
2020-03-09;09:19:38;2020-03-09;10:19:38;47.390609776000005;8.603702758999999;2.128394245576544;966.5342041394999;280.90999999999997;-0.19465283188433738;o
2020-03-09;09:19:39;2020-03-09;10:19:39;47.390619052;8.603696847;2.132394245576563;966.6101978969999;280.9;-0.1869033386662992;o
2020-03-09;09:19:40;2020-03-09;10:19:40;47.390627548000005;8.603693565;2.1579942455765604;966.498740386;280.84999999999997;-0.17693392190130602;o
2020-03-09;09:19:41;2020-03-09;10:19:41;47.390637188999996;8.603693012;2.211394245576571;966.43794538;280.84;-0.19637042631172116;o
2020-03-09;09:19:42;2020-03-09;10:19:42;47.39064876;8.603693564;2.2062942455765437;966.448077881;280.83;-0.18190187505962604;o
2020-03-09;09:19:43;2020-03-09;10:19:43;47.390660846;8.603693587999999;2.236394245576548;966.448077881;280.83;-0.16573451785022902;o
2020-03-09;09:19:44;2020-03-09;10:19:44;47.390673142;8.603690421;2.1958942455765396;966.498740386;280.82;-0.19341661336495702;o
2020-03-09;09:19:45;2020-03-09;10:19:45;47.390685173;8.603683893;2.1696942455765793;966.448077881;280.79999999999995;-0.18833586219363552;o
2020-03-09;09:19:46;2020-03-09;10:19:46;47.39069473399999;8.603675662;2.175194245576563;966.478475384;280.81;-0.1959708769742238;o
2020-03-09;09:19:47;2020-03-09;10:19:47;47.390703161000005;8.603666543;2.155894245576576;966.498740386;280.79999999999995;-0.1973781119601683;o
2020-03-09;09:19:48;2020-03-09;10:19:48;47.390712456;8.60365895;2.0580942455765694;966.5038066365;280.78999999999996;-0.1987853469461128;o
2020-03-09;09:19:49;2020-03-09;10:19:49;47.390720811;8.603651856;1.9892942455765592;966.5088728869999;280.78;-0.19784127400524015;o
2020-03-09;09:19:50;2020-03-09;10:19:50;47.390728793;8.60364307;1.91649424557653;966.5088728869999;280.77;-0.2004445558759021;o
2020-03-09;09:19:51;2020-03-09;10:19:51;47.390737359;8.603633266000001;1.9881942455765511;966.5088728869999;280.77;-0.17563831279389905;o
2020-03-09;09:19:52;2020-03-09;10:19:52;47.390741421;8.603624724;2.0568942455765296;966.4683428829999;280.77;-0.19177412821131376;o
2020-03-09;09:19:53;2020-03-09;10:19:53;47.390739382;8.603619099;1.9492942455765387;966.5088728869999;280.77;-0.1845826602824599;o
2020-03-09;09:19:54;2020-03-09;10:19:54;47.390734641;8.603616043999999;1.9953942455765628;966.5139391375;280.77;-0.18095800991599284;o
2020-03-09;09:19:55;2020-03-09;10:19:55;47.390730435;8.603614893;2.026194245576562;966.519005388;280.77;-0.1773333595495258;o
2020-03-09;09:19:56;2020-03-09;10:19:56;47.39072635;8.603614932000001;2.116794245576557;966.53927039;280.77;-0.17370870918305875;o
2020-03-09;09:19:57;2020-03-09;10:19:57;47.390723101000006;8.603616439;2.1817942455765547;966.5257603886666;280.7733333333333;-0.17206643236459243;o
2020-03-09;09:19:58;2020-03-09;10:19:58;47.390719106999995;8.603618203;2.208894245576573;966.5122503873333;280.77666666666664;-0.17042415554612608;o
2020-03-09;09:19:59;2020-03-09;10:19:59;47.390713728;8.603620729;2.2164942455765413;966.498740386;280.78;-0.16878187872765976;o
2020-03-09;09:20:00;2020-03-09;10:20:00;47.390708213;8.603624252000001;2.181494245576573;966.53927039;280.78;-0.1809471701012283;o
2020-03-09;09:20:01;2020-03-09;10:20:01;47.390702858999994;8.603628866000001;2.1372942455765838;966.519005388;280.78;-0.15249217751656513;o
2020-03-09;09:20:02;2020-03-09;10:20:02;47.39069753;8.603633656;2.123794245576562;966.519005388;280.78;-0.1563990452767938;o
2020-03-09;09:20:03;2020-03-09;10:20:03;47.390692653;8.603638222;2.0540942455765503;966.53927039;280.77;-0.15669426736716988;o
2020-03-09;09:20:04;2020-03-09;10:20:04;47.390689159;8.603643086;2.0404942455765536;966.53927039;280.77;-0.16220122286676694;o
2020-03-09;09:20:05;2020-03-09;10:20:05;47.3906868;8.60364776;2.087994245576567;966.53927039;280.77;-0.16109924911394932;o
2020-03-09;09:20:06;2020-03-09;10:20:06;47.390684683;8.603650949;2.188594245576553;966.53927039;280.77;-0.17109443032845997;o
2020-03-09;09:20:07;2020-03-09;10:20:07;47.390681365;8.603652589;2.255094245576572;966.53927039;280.77;-0.18108961154297062;o
2020-03-09;09:20:08;2020-03-09;10:20:08;47.390676671;8.603654236;2.2040942455765844;966.53927039;280.77;-0.1807267226353566;o
2020-03-09;09:20:09;2020-03-09;10:20:09;47.390669838;8.603657019;2.2150942455765517;966.53927039;280.77;-0.18036383372774256;o
2020-03-09;09:20:10;2020-03-09;10:20:10;47.390659308000004;8.6036621;2.2327942455765424;966.53927039;280.77;-0.18232903553552543;o
2020-03-09;09:20:11;2020-03-09;10:20:11;47.390649917;8.603668435;2.2652942455765697;966.53927039;280.77;-0.17963879963447038;o
2020-03-09;09:20:12;2020-03-09;10:20:12;47.390642523000004;8.603674946;2.2250942455765426;966.53927039;280.77;-0.1730146333025579;o
2020-03-09;09:20:13;2020-03-09;10:20:13;47.390636474;8.603681462;2.217894245576531;966.53927039;280.77;-0.17935587493230093;o
2020-03-09;09:20:14;2020-03-09;10:20:14;47.39063132;8.603686786;2.2219942455765818;966.53927039;280.77;-0.16776509928759756;o
2020-03-09;09:20:15;2020-03-09;10:20:15;47.390626624;8.603691066;2.216694245576548;966.53927039;280.77;-0.16515488237637888;o
2020-03-09;09:20:16;2020-03-09;10:20:16;47.390622071;8.603694785;2.2752942455765606;966.53927039;280.77;-0.16254466546516022;o
2020-03-09;09:20:17;2020-03-09;10:20:17;47.39061625;8.603698114;2.30469424557657;966.53927039;280.77;-0.16073853030889051;o
2020-03-09;09:20:18;2020-03-09;10:20:18;47.390609121000004;8.60370141;2.344694245576534;966.53927039;280.77;-0.1520533767124784;o
2020-03-09;09:20:19;2020-03-09;10:20:19;47.390601226;8.603704447;2.402994245576565;966.53927039;280.77;-0.1465440744714826;o
2020-03-09;09:20:20;2020-03-09;10:20:20;47.390593025;8.603707388;2.4300942455765835;966.53927039;280.77;-0.14513543164364992;o
2020-03-09;09:20:21;2020-03-09;10:20:21;47.390584496;8.603710742;2.4265942455765526;966.53927039;280.77;-0.14238457448194364;o
2020-03-09;09:20:22;2020-03-09;10:20:22;47.39057662;8.603714515;2.4178942455765764;966.53927039;280.77;-0.14686595473091246;o
2020-03-09;09:20:23;2020-03-09;10:20:23;47.390569803000005;8.603718334;2.38889424557658;966.53927039;280.77;-0.14181685115645035;o
2020-03-09;09:20:24;2020-03-09;10:20:24;47.390563619;8.603721881;2.389494245576543;966.53927039;280.77;-0.13509901626762566;o
2020-03-09;09:20:25;2020-03-09;10:20:25;47.390557699;8.603725097;2.4299942455765517;966.53927039;280.77;-0.1317347886198197;o
2020-03-09;09:20:26;2020-03-09;10:20:26;47.390552186;8.603727783;2.4581942455765784;966.53927039;280.77;-0.12837056097201371;o
2020-03-09;09:20:27;2020-03-09;10:20:27;47.390546119;8.603730284;2.4767942455765706;966.53927039;280.77;-0.12136865419557202;o
2020-03-09;09:20:28;2020-03-09;10:20:28;47.390539566;8.603733146;2.4576942455765334;966.53927039;280.77;-0.11378852919573615;o
2020-03-09;09:20:29;2020-03-09;10:20:29;47.390533761;8.603736613999999;2.4381942455765397;966.53927039;280.77;-0.1147552594746372;o
2020-03-09;09:20:30;2020-03-09;10:20:30;47.390528301;8.603739982999999;2.445594245576558;966.53927039;280.77;-0.11179192377019719;o
2020-03-09;09:20:31;2020-03-09;10:20:31;47.390523263;8.603742379;2.4176942455765698;966.53927039;280.77;-0.1173584538369736;o
2020-03-09;09:20:32;2020-03-09;10:20:32;47.390518235;8.603744366;2.3990942455765776;966.53927039;280.77;-0.15847992157771637;o
2020-03-09;09:20:33;2020-03-09;10:20:33;47.390512914;8.603746281;2.4398942455765678;966.53927039;280.77;-0.17440480268268893;o
2020-03-09;09:20:34;2020-03-09;10:20:34;47.390507575;8.603747638;2.4943942455765296;966.53927039;280.77;-0.1586085061368418;o
2020-03-09;09:20:35;2020-03-09;10:20:35;47.390502216;8.603749176;2.4949942455765495;966.53927039;280.77;-0.1428122095909947;o
2020-03-09;09:20:36;2020-03-09;10:20:36;47.390497053999994;8.603750929;2.536094245576578;966.53927039;280.77;-0.12462207144290767;o
2020-03-09;09:20:37;2020-03-09;10:20:37;47.390491948000005;8.603752351;2.5411942455765484;966.53927039;280.77;-0.10643193329482065;o
2020-03-09;09:20:38;2020-03-09;10:20:38;47.390486211;8.603754617;2.5060942455765485;966.53927039;280.77;-0.19249624151793782;o
2020-03-09;09:20:39;2020-03-09;10:20:39;47.390479987;8.603757894;2.5101942455765425;966.53927039;280.77;-0.181840571541402;o
2020-03-09;09:20:40;2020-03-09;10:20:40;47.390473438;8.60376203;2.4994942455765568;966.53927039;280.77;-0.1724752046686131;o
2020-03-09;09:20:41;2020-03-09;10:20:41;47.390467002;8.603766762000001;2.5228942455765377;966.53927039;280.77;-0.19755201779379739;o
2020-03-09;09:20:42;2020-03-09;10:20:42;47.390460963;8.603772154;2.5467942455765638;966.53927039;280.77;-0.13030707972160782;o
2020-03-09;09:20:43;2020-03-09;10:20:43;47.390454927;8.603776844;2.5137942455765483;966.53927039;280.77;-0.12140448650702862;o
2020-03-09;09:20:44;2020-03-09;10:20:44;47.390448621000004;8.603780548;2.5286942455765598;966.53927039;280.77;-0.11250189329244942;o
2020-03-09;09:20:45;2020-03-09;10:20:45;47.390442713;8.603784471;2.5427942455765447;966.53927039;280.77;-0.12186759881240229;o
2020-03-09;09:20:46;2020-03-09;10:20:46;47.390437232;8.603788576;2.5820942455765703;966.53927039;280.77;-0.11166132253696871;o
2020-03-09;09:20:47;2020-03-09;10:20:47;47.39043182;8.603791782;2.550294245576538;966.53927039;280.77;-0.06989401343101377;o
2020-03-09;09:20:48;2020-03-09;10:20:48;47.39042559600001;8.603793838;2.525194245576529;966.53927039;280.77;-0.06799562569469669;o
2020-03-09;09:20:49;2020-03-09;10:20:49;47.39041893899999;8.603795659;2.478894245576555;966.53927039;280.77;-0.0859359155684698;o
2020-03-09;09:20:50;2020-03-09;10:20:50;47.390412588000004;8.603797135;2.4458942455765396;966.53927039;280.77;-0.09689981039954608;o
2020-03-09;09:20:51;2020-03-09;10:20:51;47.39040669;8.603797992;2.3816942455765684;966.53927039;280.77;-0.09705893746105693;o
2020-03-09;09:20:52;2020-03-09;10:20:52;47.390399773;8.603799747;2.320694245576533;966.53927039;280.77;-0.12272204416795991;o
2020-03-09;09:20:53;2020-03-09;10:20:53;47.390392968;8.603803036;2.2257942455765374;966.53927039;280.77;-0.1444745409442345;o
2020-03-09;09:20:54;2020-03-09;10:20:54;47.390387569;8.603806899;2.239294245576559;966.53927039;280.77;-0.1662270377205091;o
2020-03-09;09:20:55;2020-03-09;10:20:55;47.390382451;8.603809797;2.194994245576538;966.53927039;280.77;-0.18562432947191004;o
2020-03-09;09:20:56;2020-03-09;10:20:56;47.390378133;8.60381164;2.199094245576532;966.53927039;280.77;-0.17590047108479467;o
2020-03-09;09:20:57;2020-03-09;10:20:57;47.390375333;8.60381235;2.0841942455765547;966.53927039;280.77;-0.1742518265662361;o
2020-03-09;09:20:58;2020-03-09;10:20:58;47.390372684;8.60381361;2.0901942455765834;966.53927039;280.77;-0.17783519430527203;o
2020-03-09;09:20:59;2020-03-09;10:20:59;47.390366752;8.603816602;2.1314942455765618;966.53927039;280.77;-0.1658181452140603;o
2020-03-09;09:21:00;2020-03-09;10:21:00;47.390358196;8.60382124;2.067194245576559;966.53927039;280.77;-0.1567406104044303;o
2020-03-09;09:21:01;2020-03-09;10:21:01;47.39034948;8.603827791;2.12429424557655;966.53927039;280.77;-0.1415196274616624;o
2020-03-09;09:21:02;2020-03-09;10:21:02;47.390340462;8.603835378;2.1538942455765664;966.53927039;280.77;-0.14355545484798038;o
2020-03-09;09:21:03;2020-03-09;10:21:03;47.390330726;8.603843521;2.2191942455765457;966.53927039;280.77;-0.14559128223429837;o
2020-03-09;09:21:04;2020-03-09;10:21:04;47.390321697;8.603852153;2.300094245576531;966.53927039;280.77;-0.1462545744454482;o
2020-03-09;09:21:05;2020-03-09;10:21:05;47.390313543000005;8.603860683999999;2.291894245576543;966.53927039;280.77;-0.16405478600328136;o
2020-03-09;09:21:06;2020-03-09;10:21:06;47.390307065;8.603868609;2.280794245576544;966.53927039;280.77;-0.1786581854752584;o
2020-03-09;09:21:07;2020-03-09;10:21:07;47.390304824;8.603874349;2.5043942455765773;966.53927039;280.77;-0.1680538795365528;o
