#MEMO2 project has received funding from the European Unions Horizon 2020 research
#and innovation programme  under the Marie Sklodowska-Curie grant agreement No 722479
#Data separator = ;
#Invalid_data = -999.99
#Unit = %
#Data provider = Jonas Ravelid, Randulph Morales
#Contact details = jonas.ravelid@empa.ch, randulph.morales@empa.ch
#Creation date = 2021-06-27 16:24:51 UTC
#
#Data version = version_2.0
#Drone measurements on 20200308. Release experiment in Duebendorf Measurement was
# from 13:17:37 to 13:28:26 UTC. Second of three mass balances. Heights above gro
#und are 2.5, 5.0, 7.5, 10.0, 12.5 m. Location is 47.390579, 8.603337
#------------------------------------------------------------#
Date_UTC;Time_UTC;Date_Loc;Time_Loc;Latitude;Longitude;Altitude;Pressure;Temperature;H2O_spec_corr;Flag
2020-03-08;13:17:13;2020-03-08;14:17:13;47.390437802;8.60329136;4.799489248070927;968.3175243154999;285.83;-0.08976210117379523;o
2020-03-08;13:17:14;2020-03-08;14:17:14;47.390421115;8.603311746000001;4.738189248070967;968.26179556;285.78;-0.08853818569373728;o
2020-03-08;13:17:15;2020-03-08;14:17:15;47.390405152;8.603334121;4.6343892480709314;968.26179556;285.73999999999995;-0.08218976261640276;o
2020-03-08;13:17:16;2020-03-08;14:17:16;47.390390723;8.603356565;4.575089248070924;968.26179556;285.73999999999995;-0.08030878663431923;o
2020-03-08;13:17:17;2020-03-08;14:17:17;47.390378928000004;8.603377822999999;4.516689248070918;968.26179556;285.73999999999995;-0.07592342049449041;o
2020-03-08;13:17:18;2020-03-08;14:17:18;47.390370146;8.60339725;4.5046892480709175;968.2719280609999;285.72999999999996;-0.07592342049449041;o
2020-03-08;13:17:19;2020-03-08;14:17:19;47.390364481999995;8.603416223;4.447489248070951;968.2719280609999;285.71999999999997;-0.07746062157976377;o
2020-03-08;13:17:20;2020-03-08;14:17:20;47.39036189;8.603433294;4.378189248070953;968.2719280609999;285.71999999999997;-0.07899782266503713;o
2020-03-08;13:17:21;2020-03-08;14:17:21;47.390361261;8.603446256;4.365289248070951;968.282060562;285.71;-0.07349578096866802;o
2020-03-08;13:17:22;2020-03-08;14:17:22;47.390361511;8.603453802;4.364689248070931;968.282060562;285.71;-0.07595791975165912;o
2020-03-08;13:17:23;2020-03-08;14:17:23;47.390362894;8.603453722000001;4.34068924807093;968.282060562;285.71;-0.07161922007426715;o
2020-03-08;13:17:24;2020-03-08;14:17:24;47.390365032;8.603448262;4.305689248070962;968.282060562;285.71;-0.07153073002836763;o
2020-03-08;13:17:25;2020-03-08;14:17:25;47.390368464;8.60344014;4.1541892480709635;968.2921930629999;285.72999999999996;-0.07450350072512561;o
2020-03-08;13:17:26;2020-03-08;14:17:26;47.39036596;8.603440375;4.391489248070911;968.332723067;285.73999999999995;-0.061377346400049305;o
2020-03-08;13:17:27;2020-03-08;14:17:27;47.390362833999994;8.603445446;4.39888924807093;968.36312057;285.73999999999995;-0.0678466171823191;o
2020-03-08;13:17:28;2020-03-08;14:17:28;47.390356435;8.603460015;4.3673892480709355;968.2516630590001;285.73999999999995;-0.06958032495002972;o
2020-03-08;13:17:29;2020-03-08;14:17:29;47.390348603;8.603479669;4.372789248070944;968.26179556;285.73999999999995;-0.07131403271774032;o
2020-03-08;13:17:30;2020-03-08;14:17:30;47.39033993100001;8.603500347999999;4.385789248070921;968.2415305579999;285.71999999999997;-0.07543052820471766;o
2020-03-08;13:17:31;2020-03-08;14:17:31;47.390329908000005;8.603520582;4.338689248070921;968.2668618104999;285.72499999999997;-0.07342837554344728;o
2020-03-08;13:17:32;2020-03-08;14:17:32;47.390320231000004;8.603538533;4.329589248070931;968.2921930629999;285.72999999999996;-0.06943380546977812;o
2020-03-08;13:17:33;2020-03-08;14:17:33;47.390312103999996;8.603554512999999;4.312889248070917;968.2719280609999;285.73999999999995;-0.07054295055565048;o
2020-03-08;13:17:34;2020-03-08;14:17:34;47.39030533;8.603570565;4.324489248070961;968.2719280609999;285.73999999999995;-0.06562691793978541;o
2020-03-08;13:17:35;2020-03-08;14:17:35;47.390302322;8.603579768;4.2867892480709315;968.2415305579999;285.72999999999996;-0.05680488478923064;o
2020-03-08;13:17:36;2020-03-08;14:17:36;47.390302495;8.603579615;4.270589248070962;968.2719280609999;285.72999999999996;-0.05680488478923064;o
2020-03-08;13:17:37;2020-03-08;14:17:37;47.390303928;8.603575741;4.290489248070912;968.2719280609999;285.73999999999995;-0.05459701915122184;o
2020-03-08;13:17:38;2020-03-08;14:17:38;47.390304163;8.603566851;4.2826892480709375;968.2719280609999;285.72999999999996;-0.05238915351321304;o
2020-03-08;13:17:40;2020-03-08;14:17:40;47.390304225;8.603554202;3.6262892480709183;968.26179556;285.71999999999997;-0.08722942037097302;o
2020-03-08;13:17:41;2020-03-08;14:17:41;47.39030438100001;8.603546354;3.237289248070965;968.3073918145001;285.715;-0.09510722632777797;o
2020-03-08;13:17:42;2020-03-08;14:17:42;47.390305186000006;8.60354401;3.0553892480709237;968.352988069;285.71;-0.08700736145537555;o
2020-03-08;13:17:43;2020-03-08;14:17:43;47.39030631;8.603543238;2.8293892480709246;968.4340480769999;285.69;-0.08966668550381224;o
2020-03-08;13:17:44;2020-03-08;14:17:44;47.390306251999995;8.603544451;2.7553892480709123;968.4340480769999;285.69;-0.08300035683630086;o
2020-03-08;13:17:45;2020-03-08;14:17:45;47.3903055;8.603546803;2.730989248070955;968.4340480769999;285.71;-0.0763340281687895;o
2020-03-08;13:17:46;2020-03-08;14:17:46;47.390304431000004;8.6035495;2.7091892480709134;968.454313079;285.71999999999997;-0.07388409835157397;o
2020-03-08;13:17:47;2020-03-08;14:17:47;47.390303401000004;8.603552299;2.705189248070951;968.4340480769999;285.7;-0.07143416853435847;o
2020-03-08;13:17:48;2020-03-08;14:17:48;47.390302938000005;8.603554614;2.654489248070945;968.4340480769999;285.7;-0.06967165477081207;o
2020-03-08;13:17:49;2020-03-08;14:17:49;47.390303105;8.603556151;2.6630892480709463;968.454313079;285.67999999999995;-0.060816616565336455;o
2020-03-08;13:17:50;2020-03-08;14:17:50;47.390303391;8.603556877;2.6651892480709307;968.444180578;285.67999999999995;-0.06289463429428326;o
2020-03-08;13:17:51;2020-03-08;14:17:51;47.390303544;8.603556428;2.675989248070948;968.4340480769999;285.67999999999995;-0.06233600448069493;o
2020-03-08;13:17:52;2020-03-08;14:17:52;47.390303586;8.603555629;2.6822892480709584;968.4340480769999;285.7;-0.053688268560706846;o
2020-03-08;13:17:53;2020-03-08;14:17:53;47.390303818999996;8.603554523;2.6377892480709306;968.4340480769999;285.7;-0.05047019049866415;o
2020-03-08;13:17:54;2020-03-08;14:17:54;47.390303915;8.603553947;2.6401892480709535;968.4340480769999;285.7;-0.029901653999167634;o
2020-03-08;13:17:55;2020-03-08;14:17:55;47.390303623;8.603553117;2.601889248070961;968.4340480769999;285.7;-0.0151817700217978;o
2020-03-08;13:17:56;2020-03-08;14:17:56;47.390303018000004;8.603553251000001;2.539489248070936;968.403650574;285.7;-0.029061358229509733;o
2020-03-08;13:17:57;2020-03-08;14:17:57;47.390302703;8.60355419;2.4895892480709563;968.423915576;285.7;-0.04294094643722166;o
2020-03-08;13:17:58;2020-03-08;14:17:58;47.390302588000004;8.603554826;2.4683892480709346;968.413783075;285.66999999999996;-0.03542127857087113;o
2020-03-08;13:17:59;2020-03-08;14:17:59;47.390302803999994;8.603554877999999;2.5841892480709134;968.4391143275;285.66499999999996;-0.02790161070452059;o
2020-03-08;13:18:00;2020-03-08;14:18:00;47.390303158;8.603555331;3.038789248070941;968.46444558;285.65999999999997;-0.015265725444536549;o
2020-03-08;13:18:01;2020-03-08;14:18:01;47.390303336;8.603556717;3.643489248070921;968.46444558;285.65999999999997;0.00016977715831519672;o
2020-03-08;13:18:02;2020-03-08;14:18:02;47.390303775;8.603560218;3.7885892480709344;968.393518073;285.64;-0.018021685614106848;o
2020-03-08;13:18:03;2020-03-08;14:18:03;47.390304465;8.603562227000001;3.568689248070939;968.2921930629999;285.65;-0.03109465995484999;o
2020-03-08;13:18:04;2020-03-08;14:18:04;47.39030512;8.603561324;3.2241892480709566;968.2921930629999;285.65;0.02244250995032539;o
2020-03-08;13:18:05;2020-03-08;14:18:05;47.390304185;8.603557417000001;2.951789248070952;968.393518073;285.64;0.03108161810052349;o
2020-03-08;13:18:06;2020-03-08;14:18:06;47.390302376;8.603554662;2.3637892480709297;968.352988069;285.63;0.039720726250721594;o
2020-03-08;13:18:07;2020-03-08;14:18:07;47.390300092;8.603555014;2.2909892480709573;968.352988069;285.63;0.03609503507192251;o
2020-03-08;13:18:08;2020-03-08;14:18:08;47.390298378999994;8.603557817999999;2.193689248070939;968.46444558;285.65;0.00010871073368159616;o
2020-03-08;13:18:09;2020-03-08;14:18:09;47.390298713;8.603561509;2.139389248070927;968.494843083;285.645;0.054981934270435656;o
2020-03-08;13:18:10;2020-03-08;14:18:10;47.39030338;8.603569436;2.108989248070941;968.525240586;285.64;0.08343884952073752;o
2020-03-08;13:18:11;2020-03-08;14:18:11;47.390312842;8.603581681;2.1103892480709305;968.515108085;285.63;0.08326079768707616;o
2020-03-08;13:18:12;2020-03-08;14:18:12;47.390323546000005;8.603591114;2.131189248070939;968.474578081;285.63;0.0911495157743691;o
2020-03-08;13:18:13;2020-03-08;14:18:13;47.390333799;8.603597283;2.156389248070923;968.494843083;285.64;0.08540556670105004;o
2020-03-08;13:18:14;2020-03-08;14:18:14;47.390342265;8.603600268;2.1880892480709235;968.515108085;285.63;0.0996141856357677;o
2020-03-08;13:18:15;2020-03-08;14:18:15;47.390348425;8.603600828;2.1669892480709336;968.494843083;285.64;0.08579186005622914;o
2020-03-08;13:18:16;2020-03-08;14:18:16;47.39035255;8.603600961;2.2109892480709163;968.494843083;285.64;0.07196953447669059;o
2020-03-08;13:18:17;2020-03-08;14:18:17;47.390355183000004;8.603601708;2.150889248070939;968.575903091;285.64;0.08204325751293033;o
2020-03-08;13:18:18;2020-03-08;14:18:18;47.3903577;8.603603774;2.149689248070956;968.5911018424999;285.625;0.07612955120181125;o
2020-03-08;13:18:19;2020-03-08;14:18:19;47.390360613999995;8.603606998;2.123389248070964;968.606300594;285.60999999999996;0.07612955120181125;o
2020-03-08;13:18:20;2020-03-08;14:18:20;47.390364085;8.603612551;2.1155892480709326;968.545505588;285.60999999999996;0.012493406208721521;o
2020-03-08;13:18:21;2020-03-08;14:18:21;47.390368238;8.603619625;2.076889248070927;968.515108085;285.59999999999997;0.01961408198564203;o
2020-03-08;13:18:22;2020-03-08;14:18:22;47.390373221000004;8.603626981;2.04278924807096;968.504975584;285.59;-0.013381202106922428;o
2020-03-08;13:18:23;2020-03-08;14:18:23;47.390379464;8.603634127000001;2.046389248070966;968.525240586;285.58;-0.010266190228628772;o
2020-03-08;13:18:24;2020-03-08;14:18:24;47.390386917;8.60364117;1.9748892480709515;968.504975584;285.58;-0.028946078334811845;o
2020-03-08;13:18:25;2020-03-08;14:18:25;47.390394947;8.603647428;1.9941892480709384;968.555638089;285.58;-0.04762596644099492;o
2020-03-08;13:18:26;2020-03-08;14:18:26;47.390402677;8.603653593999999;2.0228892480709533;968.555638089;285.58;-0.038149181657567754;o
2020-03-08;13:18:27;2020-03-08;14:18:27;47.39040992100001;8.603658899;1.9425892480709308;968.555638089;285.575;-0.03985525472719823;o
2020-03-08;13:18:28;2020-03-08;14:18:28;47.390416027;8.603663099;1.8820892480709404;968.555638089;285.57;-0.03605795057989598;o
2020-03-08;13:18:29;2020-03-08;14:18:29;47.39042052;8.603666505;1.8946892480709607;968.5657705899999;285.57;-0.02549916551159509;o
2020-03-08;13:18:30;2020-03-08;14:18:30;47.390424073;8.603671531;1.90458924807092;968.494843083;285.56;-0.025078884287345643;o
2020-03-08;13:18:31;2020-03-08;14:18:31;47.390427599;8.603679186;1.912589248070958;968.545505588;285.56;-0.024658603063096193;o
2020-03-08;13:18:32;2020-03-08;14:18:32;47.390431846000006;8.603688887;1.9075892480709626;968.545505588;285.56;-0.02154533695824147;o
2020-03-08;13:18:33;2020-03-08;14:18:33;47.390437071;8.603699781;1.9187892480709365;968.5353730869999;285.54999999999995;-0.007130204582091201;o
2020-03-08;13:18:34;2020-03-08;14:18:34;47.3904429;8.603710685;1.9104892480709168;968.515108085;285.53999999999996;0.007284927794059068;o
2020-03-08;13:18:35;2020-03-08;14:18:35;47.390449305;8.603721649;1.8827892480709352;968.525240586;285.53999999999996;-0.003577000784889885;o
2020-03-08;13:18:36;2020-03-08;14:18:36;47.390456786;8.603732546;1.8999892480709377;968.525240586;285.53999999999996;-0.01887508036149788;o
2020-03-08;13:18:37;2020-03-08;14:18:37;47.390465036;8.603742582999999;1.9028892480709487;968.5303068364999;285.53;-0.025084338840001406;o
2020-03-08;13:18:38;2020-03-08;14:18:38;47.390473674;8.603751539;1.9341892480709362;968.5353730869999;285.52;-0.019975803848889067;o
2020-03-08;13:18:39;2020-03-08;14:18:39;47.390482931;8.603759522999999;1.9374892480709605;968.515108085;285.51;0.0002868898984833771;o
2020-03-08;13:18:40;2020-03-08;14:18:40;47.390491919;8.603767169;1.9088892480709205;968.525240586;285.52;0.0022123832900273004;o
2020-03-08;13:18:41;2020-03-08;14:18:41;47.390499941;8.603774613999999;1.9200892480709513;968.5353730869999;285.52;-0.02321291972618546;o
2020-03-08;13:18:42;2020-03-08;14:18:42;47.390507455;8.603781626;1.9614892480709614;968.494843083;285.52;-0.02685423560285504;o
2020-03-08;13:18:43;2020-03-08;14:18:43;47.390514579;8.603788837;1.9621892480709562;968.545505588;285.52;-0.02519642411974216;o
2020-03-08;13:18:44;2020-03-08;14:18:44;47.390521123999996;8.603796313;1.985189248070924;968.504975584;285.52;-0.023538612636629277;o
2020-03-08;13:18:45;2020-03-08;14:18:45;47.390527393;8.603804184;2.0199892480709423;968.504975584;285.52;-0.024665734486828645;o
2020-03-08;13:18:46;2020-03-08;14:18:46;47.390533774;8.603812642000001;2.0097892480709447;968.5100418345;285.51;-0.030784566680581965;o
2020-03-08;13:18:47;2020-03-08;14:18:47;47.390540163000004;8.603821838;2.031289248070948;968.515108085;285.5;-0.030784566680581965;o
2020-03-08;13:18:48;2020-03-08;14:18:48;47.39054658;8.603831015;2.026489248070959;968.5353730869999;285.47999999999996;-0.023834960493602;o
2020-03-08;13:18:49;2020-03-08;14:18:49;47.390552576000005;8.603838972;1.9987892480709206;968.515108085;285.47999999999996;-0.013438142420330165;o
2020-03-08;13:18:50;2020-03-08;14:18:50;47.390557591000004;8.603845523;1.989189248070943;968.5353730869999;285.48999999999995;0.0075648995596516696;o
2020-03-08;13:18:51;2020-03-08;14:18:51;47.390562258;8.603851275;1.9746892480709448;968.504975584;285.47999999999996;0.01661935902190811;o
2020-03-08;13:18:52;2020-03-08;14:18:52;47.390568125;8.603857431;1.9544892480709564;968.5353730869999;285.46999999999997;0.023229076758867866;o
2020-03-08;13:18:53;2020-03-08;14:18:53;47.390576425;8.603863883999999;1.956989248070954;968.525240586;285.46;0.029838794495827624;o
2020-03-08;13:18:54;2020-03-08;14:18:54;47.39058759899999;8.603868625;1.9201892480709262;968.525240586;285.46;0.05163022988823609;o
2020-03-08;13:18:55;2020-03-08;14:18:55;47.39059983;8.603869737;1.9193892480709565;968.525240586;285.465;0.02523559957441995;o
2020-03-08;13:18:56;2020-03-08;14:18:56;47.390611255;8.603868251;1.9642892480709406;968.525240586;285.46999999999997;-0.011121976107329897;o
2020-03-08;13:18:57;2020-03-08;14:18:57;47.390621847;8.60386651;1.997989248070951;968.525240586;285.46999999999997;0.005495869669374418;o
2020-03-08;13:18:58;2020-03-08;14:18:58;47.390630828999996;8.603864262;2.0321892480709494;968.545505588;285.44;-0.021120219797221496;o
2020-03-08;13:18:59;2020-03-08;14:18:59;47.390638165;8.603861588;2.0723892480709196;968.525240586;285.42999999999995;-0.052162274112592104;o
2020-03-08;13:19:00;2020-03-08;14:19:00;47.390643898;8.603858871;2.135689248070946;968.525240586;285.42999999999995;-0.053392023556704984;o
2020-03-08;13:19:01;2020-03-08;14:19:01;47.390648611;8.603857245;2.1376892480709557;968.525240586;285.42999999999995;-0.05371755260422785;o
2020-03-08;13:19:02;2020-03-08;14:19:02;47.390652734;8.603857376;2.134489248070963;968.5657705899999;285.42999999999995;-0.05404308165175071;o
2020-03-08;13:19:03;2020-03-08;14:19:03;47.390657233999995;8.603859035;2.118189248070962;968.515108085;285.4;-0.053629933694296375;o
2020-03-08;13:19:04;2020-03-08;14:19:04;47.390662882;8.603861931;2.120489248070953;968.515108085;285.4;-0.05417223730480562;o
2020-03-08;13:19:05;2020-03-08;14:19:05;47.390669544;8.603865654;2.1320892480709404;968.4999093335;285.385;-0.026476131854277357;o
2020-03-08;13:19:06;2020-03-08;14:19:06;47.390677395;8.603869847999999;2.1319892480709655;968.4847105819999;285.37;-0.05123279217139268;o
2020-03-08;13:19:07;2020-03-08;14:19:07;47.390686372;8.603874577000001;2.083789248070957;968.474578081;285.35999999999996;-0.045876820152163295;o
2020-03-08;13:19:08;2020-03-08;14:19:08;47.390696185;8.603879608;2.000389248070917;968.474578081;285.35999999999996;-0.024579926881122746;o
2020-03-08;13:19:09;2020-03-08;14:19:09;47.390707153;8.603884086;2.020289248070924;968.504975584;285.35999999999996;-0.01885714759332304;o
2020-03-08;13:19:10;2020-03-08;14:19:10;47.390718467;8.603887497;2.028389248070937;968.515108085;285.34;0.03845239754368397;o
2020-03-08;13:19:11;2020-03-08;14:19:11;47.390729742;8.603889679;2.033589248070939;968.525240586;285.34;0.03845239754368397;o
2020-03-08;13:19:12;2020-03-08;14:19:12;47.390740355;8.603891365;2.024789248070931;968.575903091;285.34;0.03845239754368397;o
2020-03-08;13:19:13;2020-03-08;14:19:13;47.390750061999995;8.603892167;2.019089248070941;968.525240586;285.34;-0.02263388897623527;o
2020-03-08;13:19:14;2020-03-08;14:19:14;47.39075952;8.603891065;2.060489248070951;968.5151080850001;285.335;-0.04721519498771588;o
2020-03-08;13:19:15;2020-03-08;14:19:15;47.39076888100001;8.603888351;2.0565892480709635;968.504975584;285.33;-0.055886527001384884;o
2020-03-08;13:19:16;2020-03-08;14:19:16;47.390777182;8.603885177;2.0806892480709394;968.515108085;285.33;-0.05993368053912961;o
2020-03-08;13:19:17;2020-03-08;14:19:17;47.390784402;8.603882347999999;2.1044892480709336;968.575903091;285.34;-0.06022455104248788;o
2020-03-08;13:19:18;2020-03-08;14:19:18;47.390790677;8.603880671;2.095989248070964;968.46444558;285.33;-0.06217669361016532;o
2020-03-08;13:19:19;2020-03-08;14:19:19;47.390796252;8.603880522;2.0894892480709473;968.46444558;285.33;-0.060823043202961335;o
2020-03-08;13:19:20;2020-03-08;14:19:20;47.390801728;8.60388149;2.107789248070958;968.494843083;285.33;-0.06238011274772928;o
2020-03-08;13:19:21;2020-03-08;14:19:21;47.390807641;8.60388383;2.0643892480709383;968.515108085;285.32;-0.06393718229249723;o
2020-03-08;13:19:22;2020-03-08;14:19:22;47.390814798;8.603887755;2.034089248070927;968.515108085;285.32;-0.06854198790459305;o
2020-03-08;13:19:23;2020-03-08;14:19:23;47.390823128;8.603892921;2.054089248070966;968.504975584;285.29499999999996;-0.07154162073750674;o
2020-03-08;13:19:24;2020-03-08;14:19:24;47.390832426;8.603898771;2.0496892480709334;968.494843083;285.27;-0.07121943479499096;o
2020-03-08;13:19:25;2020-03-08;14:19:25;47.390842471999996;8.603904926;2.051089248070923;968.494843083;285.27;-0.07030636460704061;o
2020-03-08;13:19:26;2020-03-08;14:19:26;47.390852114;8.603910325;2.0696892480709153;968.515108085;285.26;-0.07925071971130411;o
2020-03-08;13:19:27;2020-03-08;14:19:27;47.390860862;8.60391443;2.072789248070933;968.545505588;285.23999999999995;-0.07807081117790746;o
2020-03-08;13:19:28;2020-03-08;14:19:28;47.390868876000006;8.603917193;2.070389248070967;968.525240586;285.21;-0.07673426584243803;o
2020-03-08;13:19:29;2020-03-08;14:19:29;47.390876117;8.603919041000001;2.0678892480709123;968.515108085;285.19;-0.07539772050696861;o
2020-03-08;13:19:30;2020-03-08;14:19:30;47.390881881999995;8.603918964;2.07868924807093;968.515108085;285.19;-0.06990734450409335;o
2020-03-08;13:19:31;2020-03-08;14:19:31;47.390883521000006;8.603915656;2.067389248070924;968.515108085;285.15999999999997;-0.066452756562972;o
2020-03-08;13:19:32;2020-03-08;14:19:32;47.390881477;8.60391124;2.031189248070916;968.515108085;285.15999999999997;-0.07016757271151389;o
2020-03-08;13:19:33;2020-03-08;14:19:33;47.390876753;8.603905772000001;1.9992892480709656;968.515108085;285.15999999999997;-0.07107544354275504;o
2020-03-08;13:19:34;2020-03-08;14:19:34;47.390869474;8.603899198999999;1.9713892480709205;968.5657705899999;285.15;-0.06106993612763436;o
2020-03-08;13:19:35;2020-03-08;14:19:35;47.390860158;8.603892245;1.9608892480709414;968.5657705899999;285.15;-0.07269730693678822;o
2020-03-08;13:19:36;2020-03-08;14:19:36;47.390849126999996;8.603885542;1.9676892480709398;968.525240586;285.14;-0.07223587178831314;o
2020-03-08;13:19:37;2020-03-08;14:19:37;47.39083712;8.603880657000001;1.9607892480709666;968.525240586;285.14;-0.06782806713929015;o
2020-03-08;13:19:38;2020-03-08;14:19:38;47.390825629;8.603878748;1.9464892480709182;968.5353730869999;285.13;-0.06627991677264838;o
2020-03-08;13:19:39;2020-03-08;14:19:39;47.390816566000005;8.603881484;1.9817892480709247;968.525240586;285.10999999999996;-0.0665933662105504;o
2020-03-08;13:19:40;2020-03-08;14:19:40;47.390811912;8.603888125;2.00908924807095;968.525240586;285.10999999999996;-0.06690681564845243;o
2020-03-08;13:19:41;2020-03-08;14:19:41;47.390811946999996;8.60389457;1.9796892480709403;968.525240586;285.09;-0.0722611481370586;o
2020-03-08;13:19:42;2020-03-08;14:19:42;47.390815436000004;8.603898378;1.9899892480709127;968.5151080850001;285.075;-0.07163184490698532;o
2020-03-08;13:19:43;2020-03-08;14:19:43;47.3908198;8.603900624;2.007789248070935;968.504975584;285.06;-0.06851469019203438;o
2020-03-08;13:19:44;2020-03-08;14:19:44;47.390823648;8.603901282;2.009189248070925;968.504975584;285.06;-0.06442905515520675;o
2020-03-08;13:19:45;2020-03-08;14:19:45;47.390826248;8.60389981;2.011289248070966;968.515108085;285.03;-0.06511912206093382;o
2020-03-08;13:19:46;2020-03-08;14:19:46;47.390826991000004;8.603895854;2.0111892480709344;968.525240586;285.02;-0.06897365274687191;o
2020-03-08;13:19:47;2020-03-08;14:19:47;47.390825548;8.603889478;1.972289248070922;968.504975584;285.01;-0.06202056474606438;o
2020-03-08;13:19:48;2020-03-08;14:19:48;47.390821808999995;8.603880634;1.9461892480709366;968.5657705899999;284.98999999999995;-0.059179707926943624;o
2020-03-08;13:19:49;2020-03-08;14:19:49;47.390815453;8.603870596;1.948789248070966;968.525240586;284.96999999999997;-0.05633885110782287;o
2020-03-08;13:19:50;2020-03-08;14:19:50;47.390806983000004;8.603861332000001;1.9405892480709213;968.525240586;284.96999999999997;-0.055726209815831144;o
2020-03-08;13:19:51;2020-03-08;14:19:51;47.390798018999995;8.603854445;1.9245892480709585;968.5303068364999;284.96;-0.04288465938891705;o
2020-03-08;13:19:52;2020-03-08;14:19:52;47.390789397;8.603850556;1.908589248070939;968.5353730869999;284.95;-0.04005311805943948;o
2020-03-08;13:19:53;2020-03-08;14:19:53;47.390781434;8.603849002999999;1.8971892480709585;968.515108085;284.94;-0.029206718993252438;o
2020-03-08;13:19:54;2020-03-08;14:19:54;47.390774686;8.603849435;1.90458924807092;968.494843083;284.92999999999995;-0.021170326319732737;o
2020-03-08;13:19:55;2020-03-08;14:19:55;47.39076897;8.603852237;1.8756892480709553;968.474578081;284.91999999999996;-0.015067042488807744;o
2020-03-08;13:19:56;2020-03-08;14:19:56;47.390764706000006;8.603857202999999;1.8395892480709222;968.555638089;284.91999999999996;-0.008963758657882749;o
2020-03-08;13:19:57;2020-03-08;14:19:57;47.390762076;8.603863891;1.83438924807092;968.545505588;284.91999999999996;-0.02884205208615786;o
2020-03-08;13:19:58;2020-03-08;14:19:58;47.39076050600001;8.603870852;1.8564892480709432;968.545505588;284.91999999999996;-0.04872034551443297;o
2020-03-08;13:19:59;2020-03-08;14:19:59;47.390759863999996;8.603876177;1.899789248070931;968.5353730869999;284.90999999999997;-0.05120272727914665;o
2020-03-08;13:20:00;2020-03-08;14:20:00;47.390759915;8.603878983;1.8901892480709535;968.5353730869999;284.905;-0.05952921865559894;o
2020-03-08;13:20:01;2020-03-08;14:20:01;47.39075943;8.603878711;1.9053892480709465;968.5353730869999;284.9;-0.06549593659272691;o
2020-03-08;13:20:02;2020-03-08;14:20:02;47.390757841;8.603875517;1.90458924807092;968.4847105819999;284.89;-0.06381193634963733;o
2020-03-08;13:20:03;2020-03-08;14:20:03;47.390754419;8.603869357999999;1.9246892480709334;968.4847105819999;284.88;-0.060681533434522296;o
2020-03-08;13:20:04;2020-03-08;14:20:04;47.390748871999996;8.603860732000001;1.9164892480709455;968.494843083;284.88;-0.049666466265451875;o
2020-03-08;13:20:05;2020-03-08;14:20:05;47.390741911999996;8.603851338;1.922689248070924;968.4847105819999;284.87;-0.022518200817073963;o
2020-03-08;13:20:06;2020-03-08;14:20:06;47.39073402100001;8.603842558;1.9341892480709362;968.545505588;284.88;-0.011769029327317888;o
